id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
216206,male,53,181.0,84.0,16.0,98.0,40.3,92.0
292014,male,23,191.0,91.0,5.0,88.0,39.1,15.0
313407,female,58,161.0,60.0,11.0,91.0,40.0,55.0
663058,female,22,161.0,61.0,16.0,99.0,40.1,84.0
712275,female,60,175.0,75.0,21.0,95.0,40.7,111.0
441748,male,34,196.0,98.0,28.0,108.0,40.5,193.0
323587,female,60,158.0,54.0,11.0,88.0,39.7,52.0
43160,male,60,183.0,90.0,27.0,111.0,40.6,216.0
406546,male,42,180.0,84.0,28.0,114.0,40.9,219.0
238879,male,35,184.0,87.0,27.0,110.0,40.7,194.0
397944,male,44,187.0,90.0,11.0,90.0,39.8,49.0
674489,female,48,180.0,76.0,26.0,99.0,40.9,146.0
385054,male,21,199.0,98.0,7.0,87.0,39.1,22.0
107881,female,48,169.0,64.0,12.0,90.0,40.3,58.0
213394,male,64,184.0,88.0,28.0,105.0,40.9,213.0
610909,female,45,149.0,52.0,3.0,83.0,39.1,12.0
449113,male,24,187.0,88.0,13.0,92.0,39.9,50.0
133175,female,67,163.0,63.0,9.0,92.0,39.7,49.0
481854,female,58,170.0,70.0,27.0,106.0,40.6,182.0
251477,female,39,167.0,64.0,6.0,91.0,38.8,26.0
590928,female,62,169.0,69.0,12.0,95.0,40.0,67.0
2520,female,42,168.0,64.0,2.0,77.0,38.7,6.0
203988,male,74,184.0,92.0,13.0,97.0,40.0,79.0
55320,male,29,172.0,75.0,13.0,86.0,40.1,37.0
180064,male,20,187.0,84.0,28.0,105.0,41.0,152.0
274728,female,21,162.0,57.0,23.0,113.0,40.7,154.0
25691,female,40,165.0,64.0,17.0,99.0,40.6,96.0
574477,male,46,185.0,88.0,9.0,94.0,39.7,44.0
260477,male,42,204.0,101.0,12.0,95.0,40.1,63.0
260947,female,31,163.0,62.0,14.0,88.0,40.2,61.0
65845,female,29,163.0,60.0,21.0,98.0,40.7,113.0
214230,female,33,178.0,69.0,10.0,92.0,39.6,47.0
398176,female,54,165.0,67.0,29.0,105.0,40.9,185.0
741172,male,27,166.0,70.0,1.0,74.0,38.2,2.0
70770,male,56,190.0,90.0,23.0,99.0,40.1,153.0
426586,male,25,187.0,93.0,22.0,104.0,40.8,126.0
602107,female,59,160.0,57.0,6.0,83.0,39.5,26.0
544870,female,29,169.0,69.0,2.0,83.0,38.3,7.0
176788,male,37,180.0,81.0,22.0,101.0,40.6,119.0
100237,male,45,179.0,81.0,18.0,99.0,40.5,101.0
377666,female,64,158.0,55.0,30.0,113.0,40.9,223.0
417412,male,29,193.0,99.0,21.0,105.0,40.7,130.0
476722,female,61,159.0,58.0,17.0,89.0,40.2,83.0
528387,male,32,176.0,69.0,15.0,93.0,40.3,64.0
129395,male,21,188.0,89.0,14.0,97.0,40.1,61.0
372437,male,52,183.0,83.0,10.0,91.0,39.9,49.0
692499,male,29,193.0,97.0,13.0,91.0,40.3,53.0
232597,male,48,194.0,95.0,11.0,91.0,40.1,52.0
543368,female,36,158.0,53.0,26.0,105.0,40.4,163.0
349203,male,25,190.0,93.0,29.0,106.0,41.0,177.0
357883,female,21,169.0,69.0,1.0,86.0,37.5,4.0
545019,female,41,169.0,72.0,7.0,89.0,39.5,33.0
579793,male,38,180.0,83.0,16.0,98.0,40.1,83.0
499622,female,55,163.0,64.0,7.0,93.0,39.5,33.0
651432,female,26,153.0,54.0,24.0,110.0,40.4,158.0
587457,male,52,191.0,87.0,16.0,97.0,40.4,91.0
5127,male,70,171.0,75.0,22.0,108.0,40.6,177.0
699321,male,63,170.0,80.0,6.0,90.0,39.3,29.0
735922,male,63,186.0,85.0,8.0,97.0,40.0,122.0
134355,female,29,170.0,64.0,25.0,110.0,40.6,163.0
197455,male,52,181.0,83.0,17.0,100.0,40.3,103.0
650721,male,34,178.0,84.0,4.0,81.0,38.9,10.0
106219,female,40,174.0,72.0,24.0,102.0,40.7,137.0
426695,male,31,164.0,71.0,9.0,93.0,39.7,36.0
45981,female,47,159.0,59.0,25.0,106.0,40.8,165.0
687068,male,39,194.0,94.0,13.0,90.0,40.1,54.0
470269,male,47,191.0,91.0,1.0,84.0,37.7,4.0
161226,female,40,156.0,61.0,27.0,111.0,41.1,189.0
390609,male,38,191.0,95.0,4.0,77.0,38.8,8.0
574931,male,39,165.0,72.0,23.0,88.0,41.1,100.0
461091,female,23,171.0,65.0,5.0,76.0,39.1,12.0
74646,female,30,162.0,59.0,4.0,82.0,38.8,13.0
281065,male,56,179.0,82.0,21.0,101.0,40.6,132.0
662332,female,45,165.0,68.0,9.0,88.0,39.8,39.0
583803,male,27,193.0,98.0,6.0,87.0,39.4,20.0
23422,male,48,192.0,101.0,3.0,92.0,38.6,17.0
494224,female,53,165.0,62.0,7.0,85.0,39.6,29.0
230778,female,48,173.0,68.0,8.0,94.0,39.5,40.0
469239,female,75,165.0,67.0,10.0,93.0,39.4,56.0
693062,male,38,169.0,69.0,12.0,88.0,40.3,46.0
535045,female,35,182.0,83.0,6.0,84.0,39.2,22.0
277240,male,21,181.0,80.0,17.0,89.0,40.3,53.0
136446,male,41,201.0,106.0,29.0,108.0,40.9,212.0
443895,female,29,160.0,61.0,21.0,100.0,40.5,112.0
142670,male,26,189.0,83.0,18.0,101.0,40.4,91.0
289937,female,61,161.0,59.0,14.0,98.0,40.2,82.0
45840,male,56,181.0,81.0,6.0,90.0,39.1,29.0
552225,female,38,166.0,67.0,6.0,84.0,39.1,24.0
14838,female,23,170.0,65.0,24.0,104.0,40.9,137.0
701469,female,72,164.0,61.0,24.0,102.0,40.6,159.0
349059,female,32,168.0,71.0,13.0,97.0,39.7,65.0
79508,male,67,186.0,83.0,1.0,86.0,37.8,4.0
724613,female,31,169.0,70.0,2.0,89.0,38.5,13.0
502251,female,59,169.0,72.0,26.0,114.0,40.8,193.0
748497,male,31,194.0,100.0,6.0,90.0,39.6,26.0
121455,male,46,184.0,86.0,13.0,100.0,40.2,78.0
279468,female,65,150.0,51.0,28.0,105.0,40.8,191.0
485865,female,30,163.0,60.0,30.0,102.0,41.4,174.0
149612,female,21,168.0,60.0,30.0,100.0,41.1,163.0
392820,male,51,195.0,102.0,3.0,84.0,38.3,11.0
328368,female,32,161.0,65.0,7.0,108.0,39.7,34.0
595421,male,64,186.0,94.0,25.0,111.0,40.8,214.0
73915,male,35,185.0,85.0,21.0,106.0,40.5,133.0
559030,female,27,169.0,66.0,13.0,94.0,40.0,62.0
736256,female,55,159.0,62.0,2.0,80.0,38.2,5.0
503737,male,48,194.0,100.0,2.0,76.0,38.0,6.0
280554,male,24,179.0,84.0,9.0,92.0,39.7,33.0
469728,male,30,178.0,77.0,10.0,91.0,39.9,39.0
444598,male,23,181.0,81.0,17.0,102.0,40.3,87.0
326846,male,62,163.0,72.0,29.0,112.0,40.8,242.0
71630,female,63,159.0,61.0,24.0,106.0,40.7,159.0
615765,male,47,179.0,82.0,18.0,99.0,40.3,105.0
462697,male,48,182.0,88.0,13.0,96.0,40.4,69.0
534427,male,41,179.0,82.0,28.0,108.0,40.8,194.0
585196,female,58,154.0,56.0,19.0,96.0,40.2,115.0
684521,male,34,194.0,93.0,20.0,105.0,40.9,125.0
736825,male,49,165.0,71.0,16.0,96.0,40.3,84.0
118432,female,38,165.0,64.0,19.0,101.0,40.6,106.0
321406,male,32,198.0,101.0,15.0,93.0,40.5,68.0
116667,female,65,159.0,59.0,14.0,96.0,40.1,80.0
277389,male,54,191.0,95.0,15.0,91.0,40.1,76.0
387735,male,64,182.0,88.0,9.0,85.0,39.8,42.0
215794,female,31,166.0,62.0,17.0,93.0,40.3,84.0
586363,female,70,161.0,64.0,10.0,89.0,40.0,48.0
424302,male,36,192.0,98.0,24.0,102.0,40.9,144.0
337866,male,61,186.0,92.0,26.0,110.0,40.9,212.0
11712,male,45,174.0,75.0,25.0,103.0,40.7,150.0
644917,male,51,184.0,85.0,26.0,100.0,40.7,160.0
647155,male,42,174.0,81.0,19.0,112.0,40.6,135.0
139901,male,36,180.0,78.0,9.0,95.0,39.8,43.0
547472,female,71,162.0,66.0,27.0,113.0,40.7,204.0
581340,female,45,167.0,61.0,22.0,110.0,40.6,149.0
657018,female,26,161.0,58.0,19.0,99.0,40.3,102.0
705299,male,26,180.0,89.0,26.0,104.0,40.7,150.0
151497,male,43,186.0,90.0,12.0,97.0,39.9,61.0
620464,male,21,163.0,70.0,19.0,102.0,40.2,89.0
150928,female,40,171.0,64.0,4.0,86.0,38.6,16.0
117605,female,51,161.0,61.0,10.0,92.0,39.9,50.0
13727,male,29,194.0,101.0,6.0,81.0,39.4,13.0
400226,male,20,178.0,72.0,16.0,86.0,40.3,44.0
747904,female,54,171.0,69.0,2.0,81.0,37.9,7.0
625486,female,30,185.0,74.0,3.0,81.0,38.3,11.0
87601,male,21,187.0,88.0,3.0,91.0,38.8,10.0
17282,female,45,158.0,61.0,19.0,95.0,40.6,97.0
728935,female,44,171.0,69.0,22.0,102.0,40.5,128.0
579795,female,20,159.0,56.0,8.0,81.0,39.6,26.0
644528,male,20,174.0,77.0,16.0,96.0,40.4,62.0
54379,male,25,190.0,93.0,10.0,94.0,39.9,42.0
31615,male,24,176.0,79.0,5.0,83.0,39.4,10.0
566823,female,46,171.0,68.0,24.0,100.0,40.9,136.0
142921,male,32,198.0,96.0,28.0,106.0,40.8,182.0
360772,male,24,191.0,90.0,15.0,86.0,40.3,53.0
108664,female,25,179.0,67.0,24.0,106.0,40.5,140.0
56465,male,50,183.0,89.0,26.0,110.0,40.6,200.0
371408,male,29,175.0,74.0,7.0,79.0,39.6,13.0
372317,male,21,198.0,101.0,4.0,81.0,39.1,10.0
122461,female,31,169.0,69.0,2.0,79.0,38.0,7.0
89146,male,58,184.0,87.0,23.0,101.0,40.7,152.0
79786,male,46,195.0,98.0,2.0,82.0,38.3,7.0
12514,female,25,173.0,69.0,11.0,94.0,39.8,48.0
284542,female,48,184.0,74.0,13.0,97.0,40.0,73.0
613191,male,22,191.0,93.0,15.0,93.0,40.4,59.0
664128,male,52,175.0,78.0,21.0,101.0,40.5,132.0
496930,male,64,190.0,94.0,21.0,103.0,40.7,160.0
683217,female,65,171.0,71.0,19.0,100.0,40.6,113.0
351293,male,28,185.0,86.0,17.0,99.0,40.4,89.0
498911,female,25,175.0,75.0,16.0,93.0,40.3,70.0
213673,female,25,160.0,58.0,21.0,101.0,40.8,113.0
276474,male,27,177.0,80.0,24.0,104.0,40.7,137.0
737788,male,58,177.0,82.0,2.0,84.0,37.8,8.0
443830,male,59,178.0,81.0,19.0,110.0,40.8,152.0
569263,male,38,189.0,88.0,22.0,103.0,40.3,138.0
343354,female,24,183.0,74.0,7.0,94.0,39.6,32.0
124822,female,55,151.0,51.0,5.0,87.0,39.1,24.0
514293,female,26,178.0,76.0,2.0,82.0,38.0,6.0
445128,male,25,178.0,80.0,13.0,89.0,40.1,42.0
636477,female,64,179.0,79.0,20.0,102.0,40.5,121.0
281331,female,33,163.0,62.0,6.0,94.0,39.3,30.0
659588,female,25,173.0,75.0,17.0,92.0,40.1,69.0
7,male,46,188.0,94.0,23.0,100.0,40.8,145.0
674304,male,36,180.0,84.0,19.0,94.0,40.6,87.0
226949,male,22,191.0,93.0,12.0,92.0,40.0,46.0
109113,female,33,156.0,60.0,11.0,89.0,39.9,49.0
464936,male,65,173.0,77.0,11.0,95.0,40.0,64.0
486491,female,21,172.0,72.0,7.0,83.0,39.4,20.0
619151,male,48,191.0,92.0,13.0,100.0,40.2,74.0
740251,female,25,154.0,53.0,9.0,97.0,39.8,44.0
87382,female,56,166.0,62.0,23.0,101.0,40.7,140.0
653268,female,35,159.0,56.0,23.0,102.0,40.7,135.0
709261,female,53,161.0,58.0,15.0,95.0,40.5,82.0
609415,female,39,175.0,74.0,21.0,99.0,40.7,115.0
413397,male,27,191.0,90.0,21.0,107.0,40.6,130.0
499092,male,34,184.0,89.0,9.0,92.0,40.1,39.0
289558,female,24,159.0,62.0,17.0,96.0,39.8,83.0
183872,male,40,193.0,96.0,4.0,86.0,39.0,16.0
665667,male,54,185.0,84.0,16.0,94.0,40.5,93.0
459962,male,46,183.0,79.0,2.0,80.0,38.0,5.0
349147,male,34,191.0,93.0,15.0,96.0,40.3,75.0
169831,male,26,195.0,97.0,5.0,85.0,39.1,15.0
435280,male,35,178.0,82.0,16.0,99.0,40.4,91.0
111609,male,30,178.0,81.0,28.0,110.0,40.8,184.0
175415,female,28,162.0,66.0,23.0,98.0,40.2,117.0
246382,female,66,157.0,59.0,25.0,113.0,40.6,183.0
288663,female,40,169.0,74.0,9.0,88.0,39.7,37.0
685518,female,63,158.0,59.0,16.0,90.0,40.4,76.0
233372,male,51,194.0,93.0,21.0,104.0,40.6,149.0
352115,female,24,168.0,63.0,5.0,89.0,39.1,21.0
60690,female,44,173.0,74.0,9.0,83.0,39.8,35.0
431805,male,26,187.0,93.0,11.0,96.0,40.0,50.0
325187,female,69,162.0,64.0,14.0,102.0,40.3,90.0
406126,female,59,167.0,62.0,24.0,100.0,40.6,143.0
305793,female,74,165.0,64.0,30.0,113.0,40.6,219.0
145351,female,23,171.0,69.0,22.0,99.0,40.8,115.0
430416,female,54,161.0,64.0,15.0,91.0,40.1,75.0
320990,female,45,157.0,61.0,26.0,113.0,40.9,185.0
448087,female,48,159.0,51.0,17.0,94.0,40.5,90.0
459846,male,62,179.0,91.0,10.0,88.0,39.6,48.0
300993,male,31,197.0,98.0,2.0,84.0,37.9,5.0
735572,female,53,182.0,78.0,7.0,89.0,39.5,31.0
595936,female,25,157.0,52.0,23.0,107.0,40.7,138.0
689370,male,50,193.0,98.0,29.0,104.0,40.8,204.0
563098,female,51,154.0,54.0,20.0,91.0,40.3,102.0
19906,female,33,174.0,71.0,8.0,92.0,39.4,35.0
704139,female,25,156.0,58.0,4.0,82.0,39.0,14.0
150214,female,32,154.0,56.0,22.0,100.0,40.5,124.0
77176,female,62,160.0,60.0,13.0,87.0,40.0,61.0
374567,female,40,149.0,53.0,12.0,90.0,39.8,57.0
746795,male,40,176.0,72.0,3.0,92.0,38.7,14.0
67729,male,35,174.0,79.0,29.0,116.0,40.9,224.0
570447,female,25,145.0,55.0,4.0,79.0,39.0,13.0
564440,male,51,166.0,76.0,3.0,81.0,38.6,10.0
716703,female,36,174.0,69.0,26.0,108.0,40.6,162.0
164599,male,72,193.0,92.0,10.0,87.0,39.6,51.0
30394,male,30,186.0,83.0,29.0,110.0,40.9,200.0
57288,female,34,163.0,57.0,22.0,94.0,40.6,105.0
256663,female,30,172.0,66.0,21.0,89.0,40.7,100.0
560417,female,54,164.0,62.0,28.0,112.0,40.7,201.0
312913,female,40,162.0,62.0,30.0,116.0,41.1,216.0
737375,male,31,195.0,93.0,20.0,93.0,40.5,89.0
145909,male,52,171.0,71.0,24.0,107.0,40.1,170.0
258688,female,37,178.0,72.0,18.0,95.0,40.4,91.0
508819,male,49,182.0,85.0,18.0,101.0,40.7,109.0
286319,male,59,179.0,77.0,10.0,91.0,39.8,50.0
622471,male,33,184.0,90.0,22.0,99.0,40.5,111.0
174904,male,70,184.0,83.0,10.0,93.0,40.1,64.0
206295,female,31,157.0,57.0,20.0,93.0,40.7,98.0
65217,female,38,155.0,59.0,22.0,104.0,40.5,134.0
282118,male,25,179.0,83.0,4.0,82.0,39.1,8.0
184979,female,37,182.0,74.0,12.0,94.0,40.4,57.0
28546,male,30,193.0,87.0,29.0,104.0,40.8,170.0
209038,male,26,174.0,79.0,23.0,102.0,40.7,121.0
239532,female,47,157.0,58.0,3.0,79.0,38.7,11.0
60516,male,22,187.0,87.0,2.0,83.0,38.1,5.0
360481,female,21,161.0,62.0,28.0,111.0,41.3,179.0
689712,female,45,168.0,67.0,23.0,97.0,40.6,125.0
524482,male,60,176.0,81.0,23.0,114.0,40.7,212.0
647285,female,50,173.0,68.0,4.0,73.0,39.1,12.0
126075,male,25,180.0,84.0,9.0,89.0,39.6,30.0
634939,male,58,184.0,84.0,8.0,88.0,39.5,40.0
311394,female,32,154.0,57.0,4.0,85.0,39.1,15.0
193173,male,31,184.0,86.0,14.0,90.0,40.1,53.0
389265,female,30,160.0,54.0,12.0,96.0,39.8,61.0
596710,male,49,185.0,82.0,5.0,83.0,39.2,17.0
180194,male,42,185.0,93.0,24.0,97.0,40.8,133.0
124423,female,61,161.0,64.0,9.0,88.0,39.6,42.0
465257,male,41,186.0,92.0,11.0,87.0,39.8,44.0
687200,male,46,192.0,93.0,18.0,97.0,40.4,100.0
407052,male,38,189.0,90.0,15.0,90.0,40.3,61.0
346007,female,33,166.0,61.0,26.0,104.0,40.7,161.0
654447,male,51,182.0,88.0,19.0,99.0,40.4,116.0
154904,male,20,191.0,88.0,14.0,97.0,40.2,62.0
382546,female,38,160.0,63.0,13.0,97.0,40.0,65.0
709451,female,60,156.0,56.0,16.0,101.0,40.8,98.0
376292,female,65,171.0,65.0,21.0,103.0,40.4,134.0
655425,male,44,191.0,94.0,2.0,81.0,38.3,6.0
459635,female,53,156.0,57.0,16.0,96.0,40.3,88.0
133454,male,56,199.0,103.0,21.0,101.0,40.8,147.0
391210,female,43,165.0,60.0,15.0,94.0,40.4,79.0
730471,male,41,190.0,89.0,2.0,84.0,38.4,7.0
159099,male,59,183.0,84.0,2.0,83.0,38.3,8.0
574860,male,22,183.0,83.0,22.0,105.0,40.5,120.0
321647,male,27,178.0,77.0,10.0,91.0,39.8,36.0
221837,male,24,187.0,85.0,12.0,92.0,40.1,47.0
139400,male,65,172.0,77.0,10.0,91.0,39.7,49.0
3540,male,51,195.0,95.0,11.0,89.0,39.9,52.0
268453,female,23,162.0,57.0,28.0,101.0,40.9,158.0
620408,male,21,182.0,82.0,21.0,101.0,40.4,106.0
191430,male,50,191.0,92.0,25.0,102.0,40.8,165.0
276758,female,44,161.0,64.0,12.0,91.0,39.9,57.0
79000,male,47,180.0,81.0,28.0,106.0,41.0,192.0
242676,female,51,158.0,59.0,26.0,108.0,40.6,175.0
563368,female,60,164.0,67.0,3.0,85.0,38.6,12.0
114992,female,24,162.0,69.0,18.0,102.0,40.3,97.0
316283,male,49,194.0,99.0,17.0,100.0,40.3,111.0
679606,male,39,192.0,91.0,4.0,82.0,39.0,12.0
654625,male,54,169.0,77.0,8.0,88.0,39.6,33.0
247257,male,41,204.0,104.0,19.0,107.0,40.6,134.0
383272,female,50,169.0,68.0,9.0,87.0,39.9,38.0
312747,female,28,157.0,60.0,30.0,105.0,40.9,183.0
21305,male,28,193.0,95.0,17.0,98.0,40.3,86.0
354292,female,45,156.0,60.0,23.0,102.0,40.9,139.0
666251,female,36,160.0,67.0,6.0,96.0,39.3,28.0
666332,male,20,192.0,88.0,23.0,106.0,40.8,128.0
565394,female,40,177.0,71.0,3.0,82.0,38.6,11.0
538986,male,26,191.0,90.0,4.0,83.0,38.6,11.0
72034,female,22,157.0,53.0,22.0,94.0,40.5,105.0
564635,female,30,153.0,53.0,8.0,81.0,39.5,29.0
577026,female,47,160.0,64.0,15.0,104.0,40.3,95.0
45419,male,47,180.0,84.0,7.0,87.0,39.6,28.0
30609,male,59,173.0,82.0,11.0,84.0,40.0,46.0
97133,female,76,159.0,60.0,13.0,99.0,39.7,133.0
297148,female,24,163.0,59.0,28.0,110.0,40.8,176.0
459174,female,45,159.0,59.0,7.0,91.0,39.5,34.0
536745,male,45,192.0,97.0,3.0,83.0,38.5,11.0
676870,male,31,195.0,97.0,26.0,113.0,40.9,197.0
513998,male,22,182.0,87.0,1.0,79.0,37.4,3.0
64649,female,29,153.0,52.0,13.0,92.0,40.0,63.0
590723,male,24,195.0,95.0,12.0,93.0,40.6,48.0
268750,male,72,188.0,96.0,28.0,114.0,41.1,287.0
243751,male,26,181.0,79.0,1.0,84.0,38.0,4.0
512921,female,20,164.0,61.0,21.0,105.0,40.9,127.0
87828,male,47,192.0,98.0,20.0,97.0,40.5,115.0
523800,female,67,156.0,57.0,13.0,91.0,40.5,70.0
595961,male,52,191.0,87.0,16.0,98.0,40.3,95.0
673801,male,37,190.0,89.0,30.0,111.0,40.7,206.0
738083,female,68,176.0,74.0,28.0,111.0,41.2,199.0
153867,male,54,167.0,71.0,9.0,91.0,39.7,42.0
440181,female,29,174.0,71.0,12.0,90.0,40.2,49.0
349104,female,20,164.0,61.0,6.0,85.0,39.1,23.0
462960,male,58,187.0,91.0,20.0,100.0,40.4,133.0
331529,female,52,164.0,64.0,1.0,88.0,37.9,4.0
64832,female,21,166.0,58.0,21.0,101.0,40.5,115.0
36348,male,48,187.0,90.0,11.0,95.0,39.9,59.0
677586,female,26,153.0,54.0,7.0,79.0,39.5,23.0
270093,male,53,189.0,95.0,7.0,88.0,39.4,32.0
2734,male,36,182.0,85.0,20.0,105.0,40.6,126.0
609008,female,42,175.0,73.0,18.0,89.0,40.7,70.0
405711,female,34,162.0,68.0,19.0,107.0,40.5,120.0
67921,male,21,181.0,83.0,25.0,104.0,40.8,133.0
38174,male,34,184.0,84.0,25.0,108.0,40.5,170.0
373066,female,25,161.0,61.0,16.0,91.0,40.4,73.0
376504,female,60,176.0,74.0,30.0,104.0,40.7,184.0
209126,male,49,178.0,84.0,24.0,107.0,40.6,166.0
319672,male,45,187.0,91.0,12.0,88.0,40.0,49.0
687993,male,52,181.0,81.0,11.0,86.0,40.0,41.0
154296,female,24,179.0,73.0,11.0,89.0,40.1,31.0
182366,male,31,182.0,87.0,3.0,89.0,38.5,10.0
261999,female,58,171.0,71.0,11.0,96.0,39.9,59.0
591111,female,79,159.0,61.0,29.0,107.0,41.0,199.0
288262,male,30,163.0,66.0,10.0,88.0,39.8,28.0
527119,male,43,193.0,98.0,20.0,103.0,40.9,129.0
139902,male,44,184.0,88.0,4.0,85.0,38.8,13.0
89217,male,35,182.0,84.0,25.0,106.0,40.7,157.0
380858,male,42,177.0,82.0,5.0,84.0,38.9,17.0
180284,female,30,162.0,63.0,4.0,85.0,38.9,16.0
565529,male,29,159.0,69.0,6.0,81.0,39.3,13.0
584688,male,56,175.0,81.0,1.0,84.0,37.9,4.0
657277,male,74,191.0,98.0,8.0,93.0,39.9,56.0
414430,male,24,189.0,93.0,29.0,114.0,40.7,201.0
325307,male,42,188.0,88.0,12.0,93.0,39.9,57.0
537834,male,24,189.0,86.0,20.0,101.0,40.1,104.0
75630,male,72,166.0,68.0,24.0,106.0,40.4,190.0
97994,female,68,163.0,60.0,28.0,105.0,40.9,188.0
608480,male,54,179.0,84.0,27.0,104.0,40.9,190.0
37529,male,49,191.0,94.0,9.0,92.0,40.0,47.0
636669,female,49,164.0,62.0,21.0,103.0,40.4,123.0
566331,male,34,168.0,72.0,19.0,96.0,40.1,82.0
649532,female,50,164.0,63.0,25.0,100.0,40.5,146.0
193107,female,61,169.0,64.0,16.0,95.0,40.5,88.0
255231,female,27,166.0,60.0,1.0,70.0,37.5,3.0
26293,male,71,183.0,83.0,8.0,89.0,39.9,42.0
392927,female,22,158.0,54.0,11.0,94.0,39.7,51.0
361913,male,51,201.0,102.0,15.0,86.0,40.1,68.0
744986,female,50,164.0,60.0,26.0,104.0,40.6,164.0
581087,female,39,170.0,68.0,25.0,101.0,40.7,142.0
279330,male,31,177.0,79.0,4.0,79.0,38.8,9.0
75833,male,55,181.0,83.0,7.0,84.0,39.7,28.0
98827,female,32,176.0,73.0,25.0,104.0,40.7,141.0
518965,female,20,154.0,55.0,23.0,101.0,40.9,129.0
9936,male,57,177.0,79.0,8.0,90.0,39.7,39.0
301367,female,24,163.0,62.0,3.0,81.0,38.7,4.0
656517,female,62,169.0,66.0,15.0,95.0,40.2,82.0
277438,male,71,198.0,98.0,28.0,111.0,41.2,257.0
105399,male,45,172.0,73.0,28.0,103.0,40.7,171.0
702502,female,25,169.0,69.0,24.0,106.0,40.7,142.0
364603,male,34,162.0,69.0,20.0,112.0,40.1,136.0
433044,female,39,161.0,61.0,21.0,99.0,40.5,118.0
289161,female,46,171.0,70.0,30.0,108.0,40.9,197.0
202994,male,33,179.0,82.0,7.0,82.0,39.2,20.0
632558,male,61,180.0,81.0,8.0,93.0,39.6,41.0
137522,male,22,178.0,79.0,29.0,109.0,40.9,176.0
365228,female,28,165.0,68.0,1.0,69.0,37.7,3.0
242364,female,22,150.0,51.0,30.0,107.0,40.6,175.0
163344,male,21,184.0,85.0,22.0,101.0,40.8,107.0
721812,male,51,171.0,76.0,20.0,99.0,40.5,118.0
102455,female,45,158.0,54.0,28.0,111.0,41.0,196.0
622409,female,54,174.0,71.0,5.0,86.0,39.1,22.0
364972,female,64,167.0,71.0,9.0,90.0,39.6,46.0
421966,male,62,181.0,89.0,5.0,87.0,39.1,25.0
211433,male,51,188.0,83.0,17.0,99.0,40.3,102.0
142848,male,21,191.0,90.0,14.0,98.0,40.3,61.0
196978,male,26,186.0,81.0,29.0,105.0,40.9,168.0
667155,female,36,186.0,88.0,6.0,90.0,39.4,27.0
287947,female,22,149.0,52.0,28.0,113.0,40.7,186.0
687299,female,27,157.0,54.0,17.0,99.0,40.1,95.0
523949,male,50,171.0,79.0,19.0,103.0,40.4,125.0
230048,female,21,163.0,61.0,5.0,88.0,39.1,19.0
727877,male,38,190.0,92.0,26.0,108.0,40.8,172.0
189256,female,43,164.0,63.0,25.0,112.0,41.0,171.0
63653,female,32,161.0,64.0,18.0,100.0,40.4,99.0
681172,female,49,164.0,65.0,17.0,96.0,40.1,91.0
479709,male,26,176.0,82.0,4.0,82.0,39.0,11.0
682397,female,22,160.0,58.0,26.0,106.0,40.5,157.0
348340,male,42,201.0,103.0,20.0,107.0,40.6,148.0
730791,female,23,184.0,83.0,16.0,96.0,40.2,77.0
478005,female,21,168.0,65.0,5.0,92.0,39.5,22.0
551952,female,43,150.0,51.0,13.0,106.0,40.3,79.0
378812,male,65,179.0,82.0,14.0,94.0,40.1,84.0
176329,female,21,162.0,60.0,26.0,106.0,40.4,155.0
460870,male,21,176.0,79.0,20.0,99.0,40.5,85.0
275861,female,23,158.0,53.0,21.0,102.0,40.8,119.0
577869,female,57,182.0,79.0,27.0,105.0,41.1,167.0
251521,female,28,172.0,68.0,25.0,108.0,40.8,157.0
619606,female,42,161.0,59.0,27.0,104.0,40.8,165.0
250315,female,25,183.0,83.0,22.0,106.0,40.7,127.0
626989,male,28,190.0,94.0,12.0,93.0,39.9,51.0
373458,female,71,172.0,66.0,8.0,100.0,39.7,58.0
746259,male,34,206.0,104.0,29.0,103.0,40.6,180.0
688572,female,65,161.0,62.0,26.0,111.0,40.8,188.0
192001,male,52,184.0,84.0,29.0,108.0,41.0,217.0
254703,male,38,200.0,102.0,5.0,86.0,39.1,19.0
88794,female,23,164.0,61.0,23.0,106.0,40.9,141.0
619173,male,23,188.0,92.0,13.0,81.0,39.9,12.0
312621,female,35,161.0,56.0,4.0,81.0,38.7,12.0
39496,male,53,158.0,62.0,11.0,86.0,39.8,49.0
277232,female,52,159.0,59.0,29.0,115.0,41.0,223.0
65715,male,47,178.0,78.0,22.0,101.0,40.9,134.0
670128,male,28,187.0,89.0,18.0,105.0,40.6,104.0
82302,male,42,177.0,80.0,9.0,93.0,39.7,41.0
629122,male,47,186.0,88.0,22.0,99.0,40.8,132.0
361820,male,46,189.0,94.0,28.0,106.0,40.9,196.0
368131,male,32,181.0,76.0,8.0,92.0,39.4,30.0
614651,female,61,156.0,59.0,19.0,93.0,40.7,101.0
268907,female,33,161.0,65.0,27.0,107.0,41.1,168.0
374469,female,58,151.0,51.0,5.0,89.0,39.2,25.0
448404,female,41,163.0,68.0,22.0,93.0,40.8,106.0
595020,male,57,178.0,82.0,28.0,102.0,40.8,181.0
429936,male,47,194.0,101.0,21.0,103.0,40.5,140.0
703086,female,54,158.0,61.0,14.0,92.0,40.4,72.0
208699,female,27,164.0,64.0,29.0,114.0,40.9,202.0
